PAIS,PRODUTO,DADO_TIPO,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021 Provisional
South Africa,"Crude, NGL and feedstocks",Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.6689246,414.3550775,463.9873767,491.0845975,576.7438794,679.2189579,682.2984791,885.7899172,794.6745901,717.2326819,828.9933124,740.0862711,759.9077253,861.9517434,796.6248099,834.200691,734.1012363,779.8228549,851.368342,1002.305342,744.7070664,866.3886293,770.8852092,770.8145821,845.5739824,818.466102,895.048523,725.5641083,823.5336205,746.7383469,574.7372341,0.0
South Africa,Oil products,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93.56640125,-101.1995992,-115.6588009,-220.9843742,-249.9116872,-279.3956394,-261.1668648,-487.7320215,-259.680802,-341.2457662,-378.9249398,-385.271823,-492.6488822,-366.9459984,-250.9110303,-340.4541009,-185.7024116,52.40978043,-7.953224346,18.94354504,-5.638669196,61.19531969,-0.7671431772,-8.267062687,-8.48076952,21.14539153,-40.68329051,97.45733684,85.48480961,49.93711497,234.6831944,0.0
South Africa,Natural gas,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.99999796,63.90000086,64.34999812,71.81370181,71.81370181,71.81370181,64.63259875,57.70799999,48.58469902,63.56519921,58.5215999,76.03019879,75.38760035,45.19620036,116.4249015,115.5230983,112.0643996,144.4068016,148.5773987,128.7584984,162.2034021,161.000099,169.3034989,171.6965984,163.5785984,179.7524999,177.8210997,172.3595405,178.3160297,180.0487788,176.4465314,188.3540669
South Africa,Nuclear,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.17090731,99.752729,101.3236373,79.14545432,105.7854556,123.2836378,128.4545451,137.9672729,148.374544,140.0399985,141.9272739,116.934544,130.8109096,138.1418164,145.8000011,123.1963639,109.3745439,123.4581813,141.8618175,139.7018181,131.9890919,147.2945464,130.4072728,153.8836359,150.480002,133.4945438,163.9199984,154.8327291,126.3272739,144.5672732,108.0327289,0.0
South Africa,Renewables and waste,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.6444004,452.1364006,454.6992037,460.5319981,472.8728004,480.9107991,491.896799,502.465601,509.598401,502.0511999,457.1000027,432.0688002,418.3000018,399.7238025,391.2606007,358.5923987,341.5567994,330.8911985,377.7442036,374.7603968,338.786398,324.0456005,306.3013978,294.5292006,281.5645986,279.8039989,285.1456021,310.2367302,301.6197767,313.487906,324.0054868,0.0
South Africa,Electricity,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.546801998,-5.857199222,-5.331600911,-8.960400954,-9.450001159,-10.26360107,44.50320123,46.3212019,44.64000073,43.32959932,44.39879918,7.934400493,8.114399399,-7.448400936,-12.36959915,-8.434798456,-10.67399958,-11.33280093,-12.94559816,-6.325199726,-8.910000256,-11.06639904,-18.10440146,-16.20359845,-9.57239807,-5.579999568,-21.57839876,-23.87879834,-16.91640115,-18.62279848,-13.74479967,0.0
South Africa,Heat,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,Total,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3756.23025,3859.79769,3679.04694,3922.445929,4110.208778,4335.255249,4462.778528,4549.862557,4637.31726,4558.036631,4575.874074,4410.14583,4193.910744,4709.830744,5126.675556,4931.86176,5019.352708,5459.245524,5916.650166,5997.671768,5576.41398,5675.85756,5426.53156,5383.298634,5698.519804,5392.166377,5591.38596,5566.987425,5415.171608,5393.462664,5218.664493,0.0
Thailand,"Coal, peat and oil shale",Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.9057448,190.466341,203.3643688,219.6212526,247.9632133,288.197415,359.5355131,361.3487911,293.0754599,309.2304622,321.2662771,369.593019,384.9898043,404.3786825,448.3875608,481.6169113,523.2857912,589.4218406,644.9949117,625.1439782,685.047331,684.7807365,690.1086614,721.8124131,664.3488301,706.026875,645.4104934,686.1572098,663.130308,684.0703286,714.9595761,0.0
Thailand,"Crude, NGL and feedstocks",Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.9809245,551.1237826,679.4413733,799.94897,988.957237,1091.369103,1463.267131,1666.786713,1563.618284,1682.289588,1668.781179,1711.210776,1890.505867,2051.933422,2230.631418,2205.184269,2271.25194,2277.065169,2288.470611,2381.978837,2455.283806,2479.339961,2629.998936,2815.378298,2698.462783,2903.841861,2893.813366,2972.765557,2975.858434,2716.705856,2646.814033,0.0
Thailand,Oil products,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.1789513,246.5789064,205.7975569,215.42005,207.5390396,236.4817642,17.75563683,-210.52759,-241.0276744,-273.6730918,-318.901652,-386.6783868,-354.7553305,-354.9015336,-375.1929603,-357.0839282,-440.9524865,-472.3925661,-588.8469343,-611.8839933,-573.2973308,-504.6562729,-556.4433799,-535.8486238,-427.8775329,-639.2338414,-553.424538,-612.5595167,-686.5970206,-410.3517305,-340.5920099,0.0
Thailand,Natural gas,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.1096004,258.7436999,277.2153005,311.0309997,346.2354019,364.8366006,428.3711985,523.7855989,572.1570014,622.9512003,727.1729992,849.2642991,917.3888984,974.1032996,1020.8574,1085.644801,1117.5282,1185.730201,1296.552599,1211.467499,1380.197699,1289.7189,1473.625798,1584.777601,1584.205198,1580.552098,1546.646399,1507.822442,1486.817894,1534.089399,1445.19092,1483.703698
Thailand,Nuclear,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,Renewables and waste,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.5649976,673.985596,681.5031964,612.9419976,595.0133957,620.5667968,640.0798011,622.7768034,588.2818,622.2309996,633.4457997,576.3873985,613.3674016,662.6463977,712.6671984,740.4020019,763.6269979,817.8084018,873.8442023,892.9038012,966.9995979,943.8487962,1018.159799,1057.7562,1103.3846,1082.223198,1208.849401,1139.340155,1126.826522,1198.841617,1009.901306,0.0
Thailand,Electricity,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.235600475,1.997999575,1.584000418,2.145601022,2.973599338,2.231999827,2.577599233,2.311201523,5.29199797,7.473601285,9.982800767,9.410398218,9.14039986,7.858799446,10.85759913,13.59719822,15.87240163,12.83399901,5.778001714,3.164400187,20.41919945,32.53319864,30.30840011,40.64400158,36.69839894,43.72920007,66.20040044,83.95721795,92.07457323,81.5927059,96.95875595,0.0
Thailand,Heat,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,Total,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1774.975819,1922.89633,2048.905796,2161.108875,2388.681878,2603.683684,2911.58688,2966.481522,2781.396865,2970.502764,3041.747408,3129.187495,3460.637037,3746.019068,4048.208211,4169.361249,4250.612844,4410.467045,4520.793387,4502.774518,4934.650302,4925.565319,5285.758214,5684.519882,5659.222286,5677.139395,5807.495526,5777.483065,5658.110707,5804.948184,5573.232577,0.0
Ukraine,"Coal, peat and oil shale",Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3477.356001,3086.607664,3038.303539,2706.097543,2159.796121,2135.249235,1606.698601,1567.542124,1606.442323,1588.977912,1613.813004,1571.224707,1581.112581,1624.891537,1543.860343,1561.553919,1678.999446,1787.721786,1749.792376,1494.750875,1597.194155,1736.963062,1781.261805,1742.614723,1489.536207,1260.726955,1243.889844,1078.40955,1174.59531,1091.734849,956.561491,1127.653763
Ukraine,"Crude, NGL and feedstocks",Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2455.083383,2283.648334,1635.55818,1006.623909,841.2816667,731.535829,564.9358097,551.0714685,576.4357519,493.0945545,396.9640649,721.4105975,949.5228899,1065.880526,1086.009589,829.3843888,648.3753549,624.9164801,467.4773173,476.6294821,481.3535406,380.9999974,212.408108,166.5562799,127.3926303,119.3577047,117.4842792,140.2930612,152.1959243,158.5010902,175.6674642,0.0
Ukraine,Oil products,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.186998078,469.3940008,84.79760082,199.6593983,143.5488006,314.633,86.163201,200.1866001,122.1943999,34.96879837,102.9928014,-159.7531988,-312.815799,-371.2278011,-354.4681998,-227.1589999,-43.08300099,12.20000026,134.0621985,105.4138018,70.40880014,140.5240009,273.8669993,247.7624981,318.1178998,320.4432987,349.3435984,389.0096012,403.4922406,405.6852614,416.4513789,0.0
Ukraine,Natural gas,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3845.7396,3903.714002,3606.5556,3367.619998,2994.4926,2867.279399,3118.8645,2777.233498,2490.8211,2702.028601,2607.079501,2607.7923,2574.841501,2660.5944,2683.034999,2749.269601,2362.500901,2327.944498,2211.464699,1708.760702,2313.2052,1961.647199,1801.793701,1652.150699,1400.497198,1092.043802,1071.8235,1028.015999,1077.643031,978.9879261,998.2963466,971.5264624
Ukraine,Nuclear,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.0436344,819.6109071,804.5454526,820.8327284,751.069089,769.3418166,868.1127284,866.5418202,820.7890894,786.1636379,843.7200004,830.9345473,850.8000006,888.0654556,949.3309083,968.2472727,984.272727,1016.090092,986.485635,911.0374558,978.9802726,990.9266366,990.1177259,914.5735434,970.8086355,962.1649074,889.4299086,939.8875475,927.1825438,911.5250003,837.1111827,946.2424525
Ukraine,Renewables and waste,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.90939965,55.94800325,40.83280114,51.1384,54.74479648,46.90880253,42.11119865,46.47560271,67.62320068,62.52920067,51.5599982,54.32480182,45.68840057,44.32039717,53.38159952,55.59560029,80.89260177,100.2609982,112.3507976,107.999,114.3929973,110.2655996,110.9471939,132.7981617,117.1694821,113.1209595,151.4535586,163.612972,180.1240909,181.4752383,238.1246645,239.543906
Ukraine,Electricity,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-102.495598,-53.29800168,-18.30600007,-5.554799219,-3.751201141,-10.62719953,-7.261200734,-0.5543993088,-2.419200029,-12.3875982,-13.85639882,-11.01240188,-11.21400048,-17.78040176,-19.17360132,-30.07079921,-37.57320149,-33.01560174,-24.22799839,-15.36839884,-14.59799833,-22.64399798,-41.2991981,-35.60399873,-30.36240146,-4.859999759,-13.51079941,-18.63360042,-21.84120001,-14.56164016,-8.71199811,-7.341478438
Ukraine,Heat,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.89199874,31.20000011,23.89400061,25.09500094,22.8500011,22.36320186,27.9165985,2.345001559,2.345001559
Ukraine,Total,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10552.44943,10565.62491,9192.287173,8146.417177,6941.181873,6854.320891,6279.624834,6008.496726,5681.886665,5655.375106,5602.272971,5614.921353,5677.935565,5894.744121,5941.975634,5906.820983,5674.38484,5836.118249,5637.405026,4789.222918,5540.936971,5298.682497,5129.096335,4862.743896,4424.359652,3886.891632,3835.00889,3743.445132,3915.755147,3741.26432,3615.845531,0.0
Non-OECD Total,"Coal, peat and oil shale",Total energy supply (PJ),25826.9263,26656.22376,27204.90429,27539.22697,29796.59845,30053.22525,31910.27507,33422.6372,34299.57286,34138.31404,34435.15094,35834.10345,36864.69265,38623.50574,39481.96265,41061.21183,42934.76117,44748.61916,44595.56198,47627.26631,45888.6865,45368.10103,46180.31606,46945.18773,49353.63241,49749.74561,48326.7107,48449.68986,49159.84562,50815.08323,52461.21369,55221.48431,62288.11646,69947.10138,77020.69311,83989.44639,90509.51401,93677.14191,98165.15998,107138.228,115157.3952,118400.6645,120083.5512,122915.4087,120894.285,118258.421,121547.1481,126084.3449,129199.7872,129221.527,0.0
Non-OECD Total,"Crude, NGL and feedstocks",Total energy supply (PJ),34353.61233,36038.90631,39555.98513,40912.38638,40170.69982,42927.55568,45239.40523,47316.12084,48842.21703,50258.50884,49999.29908,51053.81495,51279.86828,52357.05942,52663.68128,54369.69,56815.84006,58570.16879,59682.14715,58064.92126,57232.76254,55869.199,55703.65462,55785.5609,56988.74688,59441.86359,61113.45998,60498.26481,62978.55036,65180.70234,66800.25777,68524.72869,70578.63105,74605.12623,76757.45063,78317.23384,79836.83836,81907.07373,83799.58493,86726.66599,88542.98209,90952.03733,92107.90546,95468.24932,96800.56444,99149.98796,100622.2387,102790.2318,102641.8364,97085.29803,0.0
Non-OECD Total,Oil products,Total energy supply (PJ),-11054.71632,-10937.87021,-11956.50641,-11392.45178,-9190.298452,-9743.712628,-10147.78479,-9606.267403,-9536.402417,-9553.65725,-9321.262222,-9652.960233,-9842.540555,-11029.68515,-10564.60109,-11631.5054,-12325.26638,-12726.20249,-12982.59645,-10315.56922,-8934.859707,-9039.508564,-9082.726053,-10379.42738,-9885.256859,-11242.5983,-10773.58983,-10129.86772,-10873.09254,-11689.88193,-11932.01783,-12061.94388,-12518.67314,-13202.3173,-14324.29966,-13419.65231,-12809.16622,-12380.22331,-12583.90652,-11449.03096,-11666.93183,-11079.9365,-10714.28088,-10380.81285,-10785.63964,-10882.03568,-10407.08631,-11915.16782,-10074.88635,-8827.975108,0.0
Non-OECD Total,Natural gas,Total energy supply (PJ),9879.211229,10463.29463,11252.38882,12063.62834,13092.07455,14383.03598,15575.63424,16593.76057,17917.26526,18868.486,19963.22982,21571.05568,23022.67453,25213.78289,27018.76501,28785.3016,30521.61305,32373.24211,33592.9882,33870.98999,34566.38309,34162.28938,34108.87571,33187.57539,33307.24917,34219.94174,34591.42836,34978.07352,36421.70554,37496.76084,38753.48072,40292.23281,42888.40756,45210.15783,47345.08493,49382.21289,51696.56806,54016.586,53106.76732,58642.06336,60739.95008,61982.32547,63412.56858,64269.78395,64247.18886,66308.93046,68907.28908,73650.44596,74704.25108,73980.45357,78455.52438
Non-OECD Total,Nuclear,Total energy supply (PJ),80.66182535,113.8581712,160.3636384,327.3517029,508.2634775,568.1494927,582.2260544,660.1887293,753.2007396,966.2885578,1155.875696,1300.780111,1571.617563,2070.758723,2442.58069,2356.942907,2725.842303,3040.864366,2978.113935,2925.967357,2940.35082,2898.406001,2913.531268,2805.790639,2905.462178,3218.025182,3261.075463,3197.709455,3374.891762,3648.700527,3799.8928,3998.787635,4284.668908,4367.495087,4442.760546,4615.498636,4724.755547,4847.728541,4851.756465,5121.649722,5424.931403,5568.255824,5658.914602,6079.333304,6557.337485,7032.305418,7446.644548,7985.122072,8791.241301,8920.261847,0.0
Non-OECD Total,Renewables and waste,Total energy supply (PJ),22611.02452,23095.33448,23596.32173,24195.78157,24760.13246,25236.19564,25807.18835,26281.06721,26869.68714,27561.07805,28165.60354,28738.70722,29267.29769,30189.08506,30841.21239,31394.28027,32093.7352,32725.41655,33375.10449,34090.43544,34598.95128,35028.07372,35418.48618,36120.82167,36767.63518,37241.48836,37930.26433,38280.30365,38955.76061,39227.41704,39507.18883,40111.76479,40666.59493,41778.63164,42594.06166,43612.41475,44276.43706,45138.53322,45700.84367,47075.90299,47515.59064,48911.00852,50319.05293,51605.79864,52278.17764,54020.93689,55718.21026,57883.79279,59772.70751,61506.61753,0.0
Non-OECD Total,Electricity,Total energy supply (PJ),-22.33796802,-26.70840944,-29.3507994,-32.20918219,-35.870409,-32.69516919,-29.84037449,-20.45878564,-24.13443597,-27.67679535,-52.1315927,-58.21918315,-65.76477646,-88.30083873,-86.6664125,-89.75158587,-102.3803814,-113.6807975,-101.8620221,-15.10271707,-8.759141478,5.875194089,-44.75521309,-14.07240839,-17.88121153,53.41319311,34.97399419,37.22759371,22.39920834,33.85145868,-8.806226231,-6.830630222,-36.07912517,-35.06440395,-59.98767491,-57.35920605,-0.7483779396,-30.80042447,-13.57476953,-70.85160867,-32.65936786,17.38069215,-5.79997404,2.6994393,20.42060202,-26.81468717,20.4291724,-20.53075254,45.60822754,63.97445891,0.0
Non-OECD Total,Heat,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.055999748,4.26500105,4.723003476,5.096001301,5.356001581,6.199001201,8.436000067,6.386000436,16.15000322,5.157999436,7.028000161,12.94999849,11.63700126,9.014004554,51.02999537,39.69699766,32.33499972,34.094,32.37733245,33.08177411,38.53921348,10.68228107,0.0
Non-OECD Total,Total,Total energy supply (PJ),81674.38189,85403.03872,89784.10633,93613.71395,99101.59981,103391.7543,108937.1037,114647.0484,119121.4062,122211.3414,124345.7652,128787.282,132097.8454,137336.2058,141796.9345,146246.1697,152664.1451,158618.4278,161139.4572,166248.9084,166283.5153,164292.4357,165197.3826,164451.4365,169419.5878,172681.8793,174484.3231,175311.4011,180043.1166,184716.8985,189385.9328,196085.3197,208157.0227,222677.3295,233784.1996,246446.181,258250.3483,267181.1977,273033.6592,293197.5776,305692.8952,314760.7498,320912.9419,330000.1575,330044.6694,333895.8254,343887.2509,356491.3208,365119.0845,361960.8395,0.0
Africa,"Coal, peat and oil shale",Total energy supply (PJ),1505.958863,1502.951858,1587.439166,1663.901288,1730.270295,1821.462182,1833.055557,1933.685215,2028.945378,2163.872494,2426.421434,2745.141253,2817.052415,3025.155434,3053.235677,3210.11617,3372.561599,3417.356055,3218.672491,3109.508576,3273.721889,3040.294911,3366.754336,3451.924574,3582.795079,3629.090096,3705.364432,3675.58114,3763.328212,3777.043306,3801.23544,3684.325862,3995.879877,4293.884373,4221.571441,4296.191136,4413.596817,4765.120976,4655.22523,4538.784871,4476.60533,4441.088091,4364.829841,4706.805308,4412.974369,4601.996608,4667.335875,4537.694737,4607.74021,4392.967092,0.0
Africa,"Crude, NGL and feedstocks",Total energy supply (PJ),1557.179597,1687.22217,2001.858549,1998.151221,2129.470538,2184.642413,2305.462446,2449.786064,2568.352438,3153.95137,3168.97283,3665.802881,3532.604227,3838.727079,4085.278076,4153.740311,4411.151566,4538.791461,4490.550381,4791.273952,4789.073947,4892.685148,4865.131959,4876.658107,5118.910437,5352.397215,5624.888407,5350.24317,5487.518134,5294.03656,5714.116174,5684.099012,5553.881326,5567.212482,5829.095248,5568.310282,5660.605897,5756.504643,5723.638129,5708.044715,5443.126561,5119.83461,5131.992269,5677.669121,5090.110599,5077.065452,4893.700957,5081.384085,5238.670819,4599.278926,0.0
Africa,Oil products,Total energy supply (PJ),-108.5169072,-94.78038065,-287.7401495,-204.1992837,-206.1473682,-96.09159012,-18.74120955,-24.83217457,-140.018851,-454.0585228,-551.8629161,-737.7082608,-582.8477523,-767.8599239,-885.1885294,-973.3007445,-1079.527007,-1214.563445,-1152.502605,-1235.527494,-1238.71212,-1188.725588,-1284.783789,-1375.707172,-1421.002872,-1463.002094,-1636.00693,-1102.708163,-1282.998772,-1085.949341,-1423.329556,-1386.592605,-1050.390949,-724.1401734,-772.6592611,-332.7499661,-108.5672744,187.6220008,689.3664548,1052.225454,1736.720437,1829.518862,2095.814557,2439.135891,2599.754225,2734.554197,2732.729727,2480.509066,2780.073019,2759.905576,0.0
Africa,Natural gas,Total energy supply (PJ),97.6599026,117.8937064,144.2259067,159.592501,176.0913024,187.3412968,222.9138024,303.8706004,462.4668021,493.1549952,582.5493005,664.6941029,756.7776024,749.1177011,842.5305012,973.018797,997.7822997,1058.301007,1160.643595,1236.881697,1317.3516,1376.010899,1490.936399,1503.473403,1565.163904,1596.716102,1677.976204,1724.518804,1898.405103,1976.715902,2187.007193,2319.482699,2586.720608,2720.009697,3092.901295,3232.8126,3500.150406,3545.427604,3529.418394,3692.482192,3963.916799,4348.309499,4380.038099,4453.915504,4619.156396,4949.199864,5258.343119,5564.84869,5678.546796,5576.588536,6079.426482
Africa,Nuclear,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8181817,57.98181671,96.0327279,67.27636198,114.4690924,121.0799993,92.17090731,99.752729,101.3236373,79.14545432,105.7854556,123.2836378,128.4545451,137.9672729,148.374544,140.0399985,141.9272739,116.934544,130.8109096,138.1418164,145.8000011,123.1963639,109.3745439,123.4581813,141.8618175,139.7018181,131.9890919,147.2945464,130.4072728,153.8836359,150.480002,133.4945438,163.9199984,154.8327291,126.3272739,144.5672732,108.0327289,0.0
Africa,Renewables and waste,Total energy supply (PJ),5060.637792,5201.919411,5318.544208,5455.936009,5613.327806,5741.357814,5891.112005,6022.555205,6174.499402,6337.8664,6525.569394,6691.109998,6841.010011,7045.606191,7247.571001,7465.269193,7666.800598,7887.592006,8127.114794,8391.561397,8603.739009,8785.713603,8982.840012,9289.518009,9606.389197,9860.863612,10124.4808,10250.677,10561.55501,10627.97814,10913.2746,11196.28221,11466.31498,11914.20592,12195.93752,12500.83288,12732.13467,13063.29458,13403.83795,13677.34872,14164.99896,14737.67567,15115.30861,15361.70633,15688.05856,15930.07034,16220.01375,16574.78132,17023.27738,17320.38447,0.0
Africa,Electricity,Total energy supply (PJ),13.01760275,7.963197304,7.545597498,2.138403913,0.7163949744,2.430001973,5.284805047,18.4392073,26.85599414,33.77159965,9.111594676,6.494396688,16.70759706,1.061990194,2.4480094,-1.55519942,1.591197527,-1.962001469,-2.555999532,-6.224402516,-7.066786676,3.258004475,-9.532803503,-2.394008053,-1.137612175,60.60599828,65.332795,50.49720414,48.31920147,47.72519922,11.79719241,6.541200925,4.989593779,4.989593779,5.633992541,12.83400319,15.7895951,16.29361046,19.00440436,14.11559942,21.05279626,30.49920096,33.74999995,36.73080477,21.66479338,26.60400321,26.77831644,21.5864123,-1.823648663,0.6764110344,0.0
Africa,Heat,Total energy supply (PJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.166999324,1.080001807,1.636000474,1.571000404,1.744999625,1.538000046,0.3050000064,0.4690011492,0.4909985964,0.5130002304,7.811999395,3.865002552,4.364002123,4.258997179,3.777000203,3.466000512,3.729999186,3.878375191,5.093258947,4.879870312,3.628913087,0.0
Africa,Total,Total energy supply (PJ),8125.936846,8423.169979,8771.873277,9075.520122,9443.728981,9841.142126,10239.08742,10703.50414,11121.10116,11728.55832,12160.76161,13035.53436,13381.30415,13934.62666,14403.85656,14923.32129,15437.63662,15799.98418,15963.00266,16379.64464,16837.86023,17010.56059,17490.49155,17849.25838,18574.40178,19165.12545,19700.00298,20097.18375,20616.16692,20780.64405,21322.11558,21636.58531,22697.10825,23923.7069,24697.21462,25387.91047,26337.63727,27476.61623,28160.70542,28822.80268,29957.58042,30641.69723,31279.87601,32830.21996,32568.67945,33487.14044,33957.61287,34392.22486,35475.93172,34761.46264,0.0
Non-OECD Americas,"Coal, peat and oil shale",Total energy supply (PJ),143.5192335,146.4386096,149.2588297,164.6776794,190.5487498,190.7360421,222.9593673,276.7516207,291.9893286,311.4555705,303.7488608,322.7714149,348.353952,402.9142822,483.8437864,488.8885413,521.4131277,522.239602,529.6339807,478.8893534,521.1290491,504.283811,521.2195468,550.1056072,563.5465834,575.8326098,577.3434794,605.4539309,571.3554092,619.5591262,606.3221811,609.3051338,633.1553949,688.6942264,660.4321038,660.9749852,714.3992022,717.5272484,584.1595898,742.6505479,802.5297428,791.7660285,858.7874395,915.3827137,928.4692269,838.0313911,859.6262942,854.7903895,799.2549535,732.8460002,0.0
